date,transaction_date,month,year_month,week_key,day_name,day_order,hour,channel,total_transactions,total_message_units,billable_amount,success_count,failed_count,pending_count,rna_count,active_users
2025-03-14,2025-03-14,03,2025-03,2025-W11,Friday,5,12,Call/IVR,17,17,1380,1,0,0,16,8
2025-03-14,2025-03-14,03,2025-03,2025-W11,Friday,5,12,Email,30,30,1400,29,0,1,0,13
2025-03-14,2025-03-14,03,2025-03,2025-W11,Friday,5,12,SMS,19,19,9500,19,0,0,0,11
2025-03-14,2025-03-14,03,2025-03,2025-W11,Friday,5,12,WhatsApp,48,48,10500,40,1,7,0,14
2025-03-14,2025-03-14,03,2025-03,2025-W11,Friday,5,13,Call/IVR,9,9,3840,4,0,0,5,7
2025-03-14,2025-03-14,03,2025-03,2025-W11,Friday,5,13,Email,18,18,650,13,0,5,0,7
2025-03-14,2025-03-14,03,2025-03,2025-W11,Friday,5,13,SMS,15,15,7500,15,0,0,0,7
2025-03-14,2025-03-14,03,2025-03,2025-W11,Friday,5,13,WhatsApp,44,44,8800,43,0,1,0,11
2025-03-14,2025-03-14,03,2025-03,2025-W11,Friday,5,14,Call/IVR,7,7,3380,4,0,0,3,5
2025-03-14,2025-03-14,03,2025-03,2025-W11,Friday,5,14,Email,25,25,1150,23,0,2,0,12
2025-03-14,2025-03-14,03,2025-03,2025-W11,Friday,5,14,SMS,14,20,10000,14,0,0,0,11
2025-03-14,2025-03-14,03,2025-03,2025-W11,Friday,5,14,WhatsApp,39,39,8000,35,0,4,0,12
2025-03-14,2025-03-14,03,2025-03,2025-W11,Friday,5,15,Call/IVR,17,17,800,1,0,0,16,7
2025-03-14,2025-03-14,03,2025-03,2025-W11,Friday,5,15,Email,28,28,1000,23,1,4,0,11
2025-03-14,2025-03-14,03,2025-03,2025-W11,Friday,5,15,SMS,18,18,9000,18,0,0,0,8
2025-03-14,2025-03-14,03,2025-03,2025-W11,Friday,5,15,WhatsApp,47,47,8600,41,0,6,0,14
2025-03-14,2025-03-14,03,2025-03,2025-W11,Friday,5,16,Call/IVR,14,14,6140,5,0,0,9,7
2025-03-14,2025-03-14,03,2025-03,2025-W11,Friday,5,16,Email,16,16,500,11,0,5,0,7
2025-03-14,2025-03-14,03,2025-03,2025-W11,Friday,5,16,SMS,17,27,13500,17,0,0,0,9
2025-03-14,2025-03-14,03,2025-03,2025-W11,Friday,5,16,WhatsApp,48,48,9550,41,1,6,0,14
2025-03-14,2025-03-14,03,2025-03,2025-W11,Friday,5,17,Call/IVR,13,13,540,1,0,0,12,5
2025-03-14,2025-03-14,03,2025-03,2025-W11,Friday,5,17,Email,21,21,800,18,0,3,0,7
2025-03-14,2025-03-14,03,2025-03,2025-W11,Friday,5,17,SMS,22,22,11000,22,0,0,0,11
2025-03-14,2025-03-14,03,2025-03,2025-W11,Friday,5,17,WhatsApp,42,42,9550,39,0,3,0,11
2025-03-14,2025-03-14,03,2025-03,2025-W11,Friday,5,18,Email,20,20,800,17,0,3,0,9
2025-03-14,2025-03-14,03,2025-03,2025-W11,Friday,5,18,SMS,20,20,9500,19,1,0,0,9
2025-03-14,2025-03-14,03,2025-03,2025-W11,Friday,5,18,WhatsApp,39,39,7850,32,1,6,0,13
2025-03-14,2025-03-14,03,2025-03,2025-W11,Friday,5,19,Email,14,14,500,11,0,3,0,9
2025-03-14,2025-03-14,03,2025-03,2025-W11,Friday,5,19,SMS,14,14,7000,14,0,0,0,10
2025-03-14,2025-03-14,03,2025-03,2025-W11,Friday,5,19,WhatsApp,38,38,7650,33,0,5,0,10
2025-03-14,2025-03-14,03,2025-03,2025-W11,Friday,5,20,Email,25,25,1200,24,0,1,0,9
2025-03-14,2025-03-14,03,2025-03,2025-W11,Friday,5,20,SMS,13,13,6500,13,0,0,0,9
2025-03-14,2025-03-14,03,2025-03,2025-W11,Friday,5,20,WhatsApp,34,34,7750,30,1,3,0,12
2025-03-15,2025-03-15,03,2025-03,2025-W11,Saturday,6,8,Call/IVR,10,10,1920,2,0,0,8,6
2025-03-15,2025-03-15,03,2025-03,2025-W11,Saturday,6,8,Email,14,14,600,12,0,2,0,5
2025-03-15,2025-03-15,03,2025-03,2025-W11,Saturday,6,8,SMS,9,9,4500,9,0,0,0,4
2025-03-15,2025-03-15,03,2025-03,2025-W11,Saturday,6,8,WhatsApp,33,33,5900,27,0,6,0,11
2025-03-15,2025-03-15,03,2025-03,2025-W11,Saturday,6,9,Call/IVR,13,13,4540,5,1,0,7,8
2025-03-15,2025-03-15,03,2025-03,2025-W11,Saturday,6,9,Email,21,21,800,17,0,4,0,10
2025-03-15,2025-03-15,03,2025-03,2025-W11,Saturday,6,9,SMS,23,25,12500,23,0,0,0,12
2025-03-15,2025-03-15,03,2025-03,2025-W11,Saturday,6,9,WhatsApp,53,53,10350,46,1,6,0,11
2025-03-15,2025-03-15,03,2025-03,2025-W11,Saturday,6,10,Call/IVR,14,14,3140,3,0,0,11,8
2025-03-15,2025-03-15,03,2025-03,2025-W11,Saturday,6,10,Email,25,25,1050,22,0,3,0,10
2025-03-15,2025-03-15,03,2025-03,2025-W11,Saturday,6,10,SMS,19,24,12000,19,0,0,0,10
2025-03-15,2025-03-15,03,2025-03,2025-W11,Saturday,6,10,WhatsApp,35,35,6400,27,1,7,0,12
2025-03-15,2025-03-15,03,2025-03,2025-W11,Saturday,6,11,Call/IVR,20,20,3900,5,0,0,15,10
2025-03-15,2025-03-15,03,2025-03,2025-W11,Saturday,6,11,Email,21,21,950,19,0,2,0,9
2025-03-15,2025-03-15,03,2025-03,2025-W11,Saturday,6,11,SMS,24,26,13000,24,0,0,0,9
2025-03-15,2025-03-15,03,2025-03,2025-W11,Saturday,6,11,WhatsApp,44,44,9050,34,0,10,0,13
2025-03-15,2025-03-15,03,2025-03,2025-W11,Saturday,6,12,Call/IVR,15,15,3180,4,0,0,11,7
2025-03-15,2025-03-15,03,2025-03,2025-W11,Saturday,6,12,Email,23,23,950,20,0,3,0,10
2025-03-15,2025-03-15,03,2025-03,2025-W11,Saturday,6,12,SMS,20,25,12500,20,0,0,0,8
2025-03-15,2025-03-15,03,2025-03,2025-W11,Saturday,6,12,WhatsApp,33,33,6200,28,1,4,0,11
2025-03-15,2025-03-15,03,2025-03,2025-W11,Saturday,6,13,Call/IVR,13,13,2120,4,0,0,9,10
2025-03-15,2025-03-15,03,2025-03,2025-W11,Saturday,6,13,Email,20,20,650,14,0,6,0,9
2025-03-15,2025-03-15,03,2025-03,2025-W11,Saturday,6,13,SMS,15,21,10500,15,0,0,0,6
2025-03-15,2025-03-15,03,2025-03,2025-W11,Saturday,6,13,WhatsApp,44,44,9600,35,2,7,0,11
2025-03-15,2025-03-15,03,2025-03,2025-W11,Saturday,6,14,Call/IVR,10,10,1920,3,0,0,7,7
2025-03-15,2025-03-15,03,2025-03,2025-W11,Saturday,6,14,Email,17,17,500,10,0,7,0,8
2025-03-15,2025-03-15,03,2025-03,2025-W11,Saturday,6,14,SMS,13,15,7500,13,0,0,0,6
2025-03-15,2025-03-15,03,2025-03,2025-W11,Saturday,6,14,WhatsApp,41,41,7100,30,0,11,0,14
2025-03-15,2025-03-15,03,2025-03,2025-W11,Saturday,6,15,Call/IVR,15,15,3020,4,0,0,11,5
2025-03-15,2025-03-15,03,2025-03,2025-W11,Saturday,6,15,Email,24,24,950,20,0,4,0,9
2025-03-15,2025-03-15,03,2025-03,2025-W11,Saturday,6,15,SMS,17,22,11000,17,0,0,0,6
2025-03-15,2025-03-15,03,2025-03,2025-W11,Saturday,6,15,WhatsApp,53,53,11800,46,2,5,0,16
2025-03-15,2025-03-15,03,2025-03,2025-W11,Saturday,6,16,Call/IVR,16,16,3620,6,0,0,10,6
2025-03-15,2025-03-15,03,2025-03,2025-W11,Saturday,6,16,Email,22,22,950,19,0,3,0,7
2025-03-15,2025-03-15,03,2025-03,2025-W11,Saturday,6,16,SMS,23,27,13500,23,0,0,0,9
2025-03-15,2025-03-15,03,2025-03,2025-W11,Saturday,6,16,WhatsApp,44,44,8950,38,0,6,0,16
2025-03-15,2025-03-15,03,2025-03,2025-W11,Saturday,6,17,Call/IVR,15,15,320,1,1,0,13,10
2025-03-15,2025-03-15,03,2025-03,2025-W11,Saturday,6,17,Email,22,22,1050,21,0,1,0,6
2025-03-15,2025-03-15,03,2025-03,2025-W11,Saturday,6,17,SMS,22,25,12500,22,0,0,0,9
2025-03-15,2025-03-15,03,2025-03,2025-W11,Saturday,6,17,WhatsApp,42,42,10450,35,0,7,0,11
2025-03-15,2025-03-15,03,2025-03,2025-W11,Saturday,6,18,Email,21,21,900,18,1,2,0,10
2025-03-15,2025-03-15,03,2025-03,2025-W11,Saturday,6,18,SMS,20,20,10000,20,0,0,0,5
2025-03-15,2025-03-15,03,2025-03,2025-W11,Saturday,6,18,WhatsApp,49,49,12750,46,0,3,0,11
2025-03-15,2025-03-15,03,2025-03,2025-W11,Saturday,6,19,Email,19,19,800,16,0,3,0,10
2025-03-15,2025-03-15,03,2025-03,2025-W11,Saturday,6,19,SMS,24,32,16000,24,0,0,0,9
2025-03-15,2025-03-15,03,2025-03,2025-W11,Saturday,6,19,WhatsApp,42,42,8700,35,0,7,0,11
2025-03-15,2025-03-15,03,2025-03,2025-W11,Saturday,6,20,Email,18,18,800,16,0,2,0,11
2025-03-15,2025-03-15,03,2025-03,2025-W11,Saturday,6,20,SMS,20,25,12500,20,0,0,0,10
2025-03-15,2025-03-15,03,2025-03,2025-W11,Saturday,6,20,WhatsApp,32,32,7650,30,0,2,0,10
2025-03-16,2025-03-16,03,2025-03,2025-W11,Sunday,7,8,Call/IVR,15,15,0,0,0,0,15,7
2025-03-16,2025-03-16,03,2025-03,2025-W11,Sunday,7,8,Email,15,15,550,11,0,4,0,8
2025-03-16,2025-03-16,03,2025-03,2025-W11,Sunday,7,8,SMS,15,18,9000,15,0,0,0,7
2025-03-16,2025-03-16,03,2025-03,2025-W11,Sunday,7,8,WhatsApp,49,49,9450,40,0,9,0,14
2025-03-16,2025-03-16,03,2025-03,2025-W11,Sunday,7,9,Call/IVR,12,12,4060,5,0,0,7,6
2025-03-16,2025-03-16,03,2025-03,2025-W11,Sunday,7,9,Email,18,18,700,14,0,4,0,10
2025-03-16,2025-03-16,03,2025-03,2025-W11,Sunday,7,9,SMS,12,12,6000,12,0,0,0,6
2025-03-16,2025-03-16,03,2025-03,2025-W11,Sunday,7,9,WhatsApp,40,40,9950,37,1,2,0,16
2025-03-16,2025-03-16,03,2025-03,2025-W11,Sunday,7,10,Call/IVR,13,13,1660,1,0,0,12,6
2025-03-16,2025-03-16,03,2025-03,2025-W11,Sunday,7,10,Email,16,16,450,9,1,6,0,10
2025-03-16,2025-03-16,03,2025-03,2025-W11,Sunday,7,10,SMS,17,17,8500,17,0,0,0,9
2025-03-16,2025-03-16,03,2025-03,2025-W11,Sunday,7,10,WhatsApp,45,45,8500,40,0,5,0,14
2025-03-16,2025-03-16,03,2025-03,2025-W11,Sunday,7,11,Call/IVR,8,8,780,1,0,0,7,4
2025-03-16,2025-03-16,03,2025-03,2025-W11,Sunday,7,11,Email,23,23,850,17,1,5,0,12
2025-03-16,2025-03-16,03,2025-03,2025-W11,Sunday,7,11,SMS,17,19,9500,17,0,0,0,8
2025-03-16,2025-03-16,03,2025-03,2025-W11,Sunday,7,11,WhatsApp,45,45,11700,41,0,4,0,9
2025-03-16,2025-03-16,03,2025-03,2025-W11,Sunday,7,12,Call/IVR,9,9,1160,2,0,0,7,7
2025-03-16,2025-03-16,03,2025-03,2025-W11,Sunday,7,12,Email,11,11,550,11,0,0,0,7
2025-03-16,2025-03-16,03,2025-03,2025-W11,Sunday,7,12,SMS,13,16,7500,12,1,0,0,4
2025-03-16,2025-03-16,03,2025-03,2025-W11,Sunday,7,12,WhatsApp,47,47,8450,38,0,9,0,12
2025-03-16,2025-03-16,03,2025-03,2025-W11,Sunday,7,13,Call/IVR,20,20,3260,6,0,0,14,10
2025-03-16,2025-03-16,03,2025-03,2025-W11,Sunday,7,13,Email,18,18,650,13,1,4,0,6
2025-03-16,2025-03-16,03,2025-03,2025-W11,Sunday,7,13,SMS,18,27,13500,18,0,0,0,10
2025-03-16,2025-03-16,03,2025-03,2025-W11,Sunday,7,13,WhatsApp,38,38,6950,30,0,8,0,11
2025-03-16,2025-03-16,03,2025-03,2025-W11,Sunday,7,14,Call/IVR,17,17,6420,6,0,0,11,10
2025-03-16,2025-03-16,03,2025-03,2025-W11,Sunday,7,14,Email,21,21,900,18,0,3,0,9
2025-03-16,2025-03-16,03,2025-03,2025-W11,Sunday,7,14,SMS,26,34,17000,26,0,0,0,9
2025-03-16,2025-03-16,03,2025-03,2025-W11,Sunday,7,14,WhatsApp,37,37,7700,30,0,7,0,14
2025-03-16,2025-03-16,03,2025-03,2025-W11,Sunday,7,15,Call/IVR,18,18,6200,7,0,0,11,9
2025-03-16,2025-03-16,03,2025-03,2025-W11,Sunday,7,15,Email,21,21,800,18,1,2,0,8
2025-03-16,2025-03-16,03,2025-03,2025-W11,Sunday,7,15,SMS,16,16,7500,15,1,0,0,5
2025-03-16,2025-03-16,03,2025-03,2025-W11,Sunday,7,15,WhatsApp,50,50,9950,42,0,8,0,13
2025-03-16,2025-03-16,03,2025-03,2025-W11,Sunday,7,16,Call/IVR,17,17,2660,4,0,0,13,9
2025-03-16,2025-03-16,03,2025-03,2025-W11,Sunday,7,16,Email,24,24,900,18,0,6,0,8
2025-03-16,2025-03-16,03,2025-03,2025-W11,Sunday,7,16,SMS,23,29,14500,23,0,0,0,9
2025-03-16,2025-03-16,03,2025-03,2025-W11,Sunday,7,16,WhatsApp,48,48,10800,41,3,4,0,12
2025-03-16,2025-03-16,03,2025-03,2025-W11,Sunday,7,17,Call/IVR,16,16,0,0,0,0,16,10
2025-03-16,2025-03-16,03,2025-03,2025-W11,Sunday,7,17,Email,12,12,550,12,0,0,0,8
2025-03-16,2025-03-16,03,2025-03,2025-W11,Sunday,7,17,SMS,15,21,10500,15,0,0,0,7
2025-03-16,2025-03-16,03,2025-03,2025-W11,Sunday,7,17,WhatsApp,48,48,11150,45,0,3,0,16
2025-03-16,2025-03-16,03,2025-03,2025-W11,Sunday,7,18,Email,21,21,850,17,2,2,0,9
2025-03-16,2025-03-16,03,2025-03,2025-W11,Sunday,7,18,SMS,17,20,10000,17,0,0,0,9
2025-03-16,2025-03-16,03,2025-03,2025-W11,Sunday,7,18,WhatsApp,46,46,8100,37,0,9,0,14
2025-03-16,2025-03-16,03,2025-03,2025-W11,Sunday,7,19,Email,19,19,600,13,0,6,0,7
2025-03-16,2025-03-16,03,2025-03,2025-W11,Sunday,7,19,SMS,18,18,9000,18,0,0,0,7
2025-03-16,2025-03-16,03,2025-03,2025-W11,Sunday,7,19,WhatsApp,49,49,11050,46,0,3,0,13
2025-03-16,2025-03-16,03,2025-03,2025-W11,Sunday,7,20,Email,14,14,550,11,1,2,0,7
2025-03-16,2025-03-16,03,2025-03,2025-W11,Sunday,7,20,SMS,19,19,9500,19,0,0,0,9
2025-03-16,2025-03-16,03,2025-03,2025-W11,Sunday,7,20,WhatsApp,44,44,9350,39,0,5,0,14
2025-03-17,2025-03-17,03,2025-03,2025-W12,Monday,1,8,Call/IVR,14,14,4800,6,0,0,8,8
2025-03-17,2025-03-17,03,2025-03,2025-W12,Monday,1,8,Email,16,16,700,14,0,2,0,7
2025-03-17,2025-03-17,03,2025-03,2025-W12,Monday,1,8,SMS,16,18,9000,16,0,0,0,8
2025-03-17,2025-03-17,03,2025-03,2025-W12,Monday,1,8,WhatsApp,45,45,10500,41,1,3,0,12
2025-03-17,2025-03-17,03,2025-03,2025-W12,Monday,1,9,Call/IVR,10,10,1360,2,0,0,8,7
2025-03-17,2025-03-17,03,2025-03,2025-W12,Monday,1,9,Email,18,18,700,14,2,2,0,8
2025-03-17,2025-03-17,03,2025-03,2025-W12,Monday,1,9,SMS,13,13,6500,13,0,0,0,8
2025-03-17,2025-03-17,03,2025-03,2025-W12,Monday,1,9,WhatsApp,42,42,7600,34,1,7,0,13
2025-03-17,2025-03-17,03,2025-03,2025-W12,Monday,1,10,Call/IVR,10,10,2020,2,0,0,8,8
2025-03-17,2025-03-17,03,2025-03,2025-W12,Monday,1,10,Email,19,19,600,12,1,6,0,9
2025-03-17,2025-03-17,03,2025-03,2025-W12,Monday,1,10,SMS,21,25,12500,21,0,0,0,8
2025-03-17,2025-03-17,03,2025-03,2025-W12,Monday,1,10,WhatsApp,51,51,12450,44,1,6,0,17
2025-03-17,2025-03-17,03,2025-03,2025-W12,Monday,1,11,Call/IVR,18,18,5380,5,0,0,13,8
2025-03-17,2025-03-17,03,2025-03,2025-W12,Monday,1,11,Email,24,24,1000,20,0,4,0,8
2025-03-17,2025-03-17,03,2025-03,2025-W12,Monday,1,11,SMS,24,31,15500,24,0,0,0,9
2025-03-17,2025-03-17,03,2025-03,2025-W12,Monday,1,11,WhatsApp,46,46,9800,38,2,6,0,14
2025-03-17,2025-03-17,03,2025-03,2025-W12,Monday,1,12,Call/IVR,10,10,500,1,0,0,9,6
2025-03-17,2025-03-17,03,2025-03,2025-W12,Monday,1,12,Email,23,23,950,20,0,3,0,10
2025-03-17,2025-03-17,03,2025-03,2025-W12,Monday,1,12,SMS,10,15,7500,10,0,0,0,6
2025-03-17,2025-03-17,03,2025-03,2025-W12,Monday,1,12,WhatsApp,41,41,8000,37,0,4,0,15
2025-03-17,2025-03-17,03,2025-03,2025-W12,Monday,1,13,Call/IVR,8,8,1560,3,0,0,5,5
2025-03-17,2025-03-17,03,2025-03,2025-W12,Monday,1,13,Email,17,17,600,13,0,4,0,7
2025-03-17,2025-03-17,03,2025-03,2025-W12,Monday,1,13,SMS,20,26,13000,20,0,0,0,9
2025-03-17,2025-03-17,03,2025-03,2025-W12,Monday,1,13,WhatsApp,59,59,10400,49,1,9,0,13
2025-03-17,2025-03-17,03,2025-03,2025-W12,Monday,1,14,Call/IVR,20,20,2560,4,2,0,14,10
2025-03-17,2025-03-17,03,2025-03,2025-W12,Monday,1,14,Email,22,22,800,16,0,6,0,11
2025-03-17,2025-03-17,03,2025-03,2025-W12,Monday,1,14,SMS,21,27,13500,21,0,0,0,8
2025-03-17,2025-03-17,03,2025-03,2025-W12,Monday,1,14,WhatsApp,56,56,11950,43,1,12,0,14
2025-03-17,2025-03-17,03,2025-03,2025-W12,Monday,1,15,Call/IVR,16,16,840,1,0,0,15,8
2025-03-17,2025-03-17,03,2025-03,2025-W12,Monday,1,15,Email,25,25,850,18,0,7,0,12
2025-03-17,2025-03-17,03,2025-03,2025-W12,Monday,1,15,SMS,21,25,12500,21,0,0,0,7
2025-03-17,2025-03-17,03,2025-03,2025-W12,Monday,1,15,WhatsApp,54,54,11700,47,0,7,0,15
2025-03-17,2025-03-17,03,2025-03,2025-W12,Monday,1,16,Call/IVR,9,9,1980,4,0,0,5,6
2025-03-17,2025-03-17,03,2025-03,2025-W12,Monday,1,16,Email,28,28,1100,23,0,5,0,14
2025-03-17,2025-03-17,03,2025-03,2025-W12,Monday,1,16,SMS,17,22,11000,17,0,0,0,8
2025-03-17,2025-03-17,03,2025-03,2025-W12,Monday,1,16,WhatsApp,45,45,7700,34,1,10,0,13
2025-03-17,2025-03-17,03,2025-03,2025-W12,Monday,1,17,Call/IVR,11,11,1940,2,0,0,9,5
2025-03-17,2025-03-17,03,2025-03,2025-W12,Monday,1,17,Email,19,19,700,14,0,5,0,10
2025-03-17,2025-03-17,03,2025-03,2025-W12,Monday,1,17,SMS,12,12,6000,12,0,0,0,8
2025-03-17,2025-03-17,03,2025-03,2025-W12,Monday,1,17,WhatsApp,41,41,9350,37,0,4,0,12
2025-03-17,2025-03-17,03,2025-03,2025-W12,Monday,1,18,Email,22,22,800,16,0,6,0,7
2025-03-17,2025-03-17,03,2025-03,2025-W12,Monday,1,18,SMS,19,24,12000,19,0,0,0,9
2025-03-17,2025-03-17,03,2025-03,2025-W12,Monday,1,18,WhatsApp,42,42,7450,33,2,7,0,13
2025-03-17,2025-03-17,03,2025-03,2025-W12,Monday,1,19,Email,24,24,1050,21,0,3,0,9
2025-03-17,2025-03-17,03,2025-03,2025-W12,Monday,1,19,SMS,15,15,7500,15,0,0,0,9
2025-03-17,2025-03-17,03,2025-03,2025-W12,Monday,1,19,WhatsApp,39,39,10350,36,1,2,0,11
2025-03-17,2025-03-17,03,2025-03,2025-W12,Monday,1,20,Email,20,20,850,17,2,1,0,10
2025-03-17,2025-03-17,03,2025-03,2025-W12,Monday,1,20,SMS,13,13,6500,13,0,0,0,8
2025-03-17,2025-03-17,03,2025-03,2025-W12,Monday,1,20,WhatsApp,46,46,9050,40,0,6,0,12
2025-03-18,2025-03-18,03,2025-03,2025-W12,Tuesday,2,8,Call/IVR,14,14,4100,5,0,0,9,7
2025-03-18,2025-03-18,03,2025-03,2025-W12,Tuesday,2,8,Email,17,17,650,13,0,4,0,10
2025-03-18,2025-03-18,03,2025-03,2025-W12,Tuesday,2,8,SMS,15,20,10000,15,0,0,0,7
2025-03-18,2025-03-18,03,2025-03,2025-W12,Tuesday,2,8,WhatsApp,38,38,7600,33,1,4,0,15
2025-03-18,2025-03-18,03,2025-03,2025-W12,Tuesday,2,9,Call/IVR,16,16,2740,3,0,0,13,10
2025-03-18,2025-03-18,03,2025-03,2025-W12,Tuesday,2,9,Email,11,11,400,9,0,2,0,7
2025-03-18,2025-03-18,03,2025-03,2025-W12,Tuesday,2,9,SMS,22,27,13500,22,0,0,0,8
2025-03-18,2025-03-18,03,2025-03,2025-W12,Tuesday,2,9,WhatsApp,49,49,9300,38,3,8,0,13
2025-03-18,2025-03-18,03,2025-03,2025-W12,Tuesday,2,10,Call/IVR,13,13,2680,3,0,0,10,10
2025-03-18,2025-03-18,03,2025-03,2025-W12,Tuesday,2,10,Email,25,25,1050,21,0,4,0,7
2025-03-18,2025-03-18,03,2025-03,2025-W12,Tuesday,2,10,SMS,14,24,12000,14,0,0,0,8
2025-03-18,2025-03-18,03,2025-03,2025-W12,Tuesday,2,10,WhatsApp,38,38,7450,30,3,5,0,12
2025-03-18,2025-03-18,03,2025-03,2025-W12,Tuesday,2,11,Call/IVR,14,14,2220,3,0,0,11,8
2025-03-18,2025-03-18,03,2025-03,2025-W12,Tuesday,2,11,Email,12,12,500,11,0,1,0,7
2025-03-18,2025-03-18,03,2025-03,2025-W12,Tuesday,2,11,SMS,17,20,10000,17,0,0,0,7
2025-03-18,2025-03-18,03,2025-03,2025-W12,Tuesday,2,11,WhatsApp,50,50,9050,40,1,9,0,15
2025-03-18,2025-03-18,03,2025-03,2025-W12,Tuesday,2,12,Call/IVR,5,5,1620,2,0,0,3,5
2025-03-18,2025-03-18,03,2025-03,2025-W12,Tuesday,2,12,Email,18,18,850,17,0,1,0,7
2025-03-18,2025-03-18,03,2025-03,2025-W12,Tuesday,2,12,SMS,17,23,11500,17,0,0,0,10
2025-03-18,2025-03-18,03,2025-03,2025-W12,Tuesday,2,12,WhatsApp,49,49,11400,41,0,8,0,13
2025-03-18,2025-03-18,03,2025-03,2025-W12,Tuesday,2,13,Call/IVR,7,7,1380,1,0,0,6,4
2025-03-18,2025-03-18,03,2025-03,2025-W12,Tuesday,2,13,Email,18,18,600,13,0,5,0,6
2025-03-18,2025-03-18,03,2025-03,2025-W12,Tuesday,2,13,SMS,19,22,11000,19,0,0,0,5
2025-03-18,2025-03-18,03,2025-03,2025-W12,Tuesday,2,13,WhatsApp,43,43,8350,32,0,11,0,12
2025-03-18,2025-03-18,03,2025-03,2025-W12,Tuesday,2,14,Call/IVR,9,9,2920,3,0,0,6,6
2025-03-18,2025-03-18,03,2025-03,2025-W12,Tuesday,2,14,Email,16,16,600,13,2,1,0,6
2025-03-18,2025-03-18,03,2025-03,2025-W12,Tuesday,2,14,SMS,17,17,8500,17,0,0,0,9
2025-03-18,2025-03-18,03,2025-03,2025-W12,Tuesday,2,14,WhatsApp,47,47,9050,43,0,4,0,13
2025-03-18,2025-03-18,03,2025-03,2025-W12,Tuesday,2,15,Call/IVR,8,8,2000,2,0,0,6,5
2025-03-18,2025-03-18,03,2025-03,2025-W12,Tuesday,2,15,Email,23,23,1100,23,0,0,0,9
2025-03-18,2025-03-18,03,2025-03,2025-W12,Tuesday,2,15,SMS,10,16,8000,10,0,0,0,7
2025-03-18,2025-03-18,03,2025-03,2025-W12,Tuesday,2,15,WhatsApp,58,58,12900,50,0,8,0,15
2025-03-18,2025-03-18,03,2025-03,2025-W12,Tuesday,2,16,Call/IVR,17,17,2580,3,0,0,14,7
2025-03-18,2025-03-18,03,2025-03,2025-W12,Tuesday,2,16,Email,18,18,650,13,0,5,0,9
2025-03-18,2025-03-18,03,2025-03,2025-W12,Tuesday,2,16,SMS,17,20,10000,17,0,0,0,6
2025-03-18,2025-03-18,03,2025-03,2025-W12,Tuesday,2,16,WhatsApp,36,36,8000,33,0,3,0,11
2025-03-18,2025-03-18,03,2025-03,2025-W12,Tuesday,2,17,Call/IVR,5,5,960,2,1,0,2,4
2025-03-18,2025-03-18,03,2025-03,2025-W12,Tuesday,2,17,Email,24,24,750,16,1,7,0,9
2025-03-18,2025-03-18,03,2025-03,2025-W12,Tuesday,2,17,SMS,18,23,9000,16,2,0,0,8
2025-03-18,2025-03-18,03,2025-03,2025-W12,Tuesday,2,17,WhatsApp,42,42,7850,35,1,6,0,11
2025-03-18,2025-03-18,03,2025-03,2025-W12,Tuesday,2,18,Email,18,18,750,15,0,3,0,5
2025-03-18,2025-03-18,03,2025-03,2025-W12,Tuesday,2,18,SMS,13,16,8000,13,0,0,0,8
2025-03-18,2025-03-18,03,2025-03,2025-W12,Tuesday,2,18,WhatsApp,39,39,9350,33,2,4,0,13
2025-03-18,2025-03-18,03,2025-03,2025-W12,Tuesday,2,19,Email,16,16,650,14,0,2,0,9
2025-03-18,2025-03-18,03,2025-03,2025-W12,Tuesday,2,19,SMS,19,25,12500,19,0,0,0,8
2025-03-18,2025-03-18,03,2025-03,2025-W12,Tuesday,2,19,WhatsApp,42,42,9550,37,1,4,0,13
2025-03-18,2025-03-18,03,2025-03,2025-W12,Tuesday,2,20,Email,17,17,600,13,0,4,0,7
2025-03-18,2025-03-18,03,2025-03,2025-W12,Tuesday,2,20,SMS,19,24,12000,19,0,0,0,9
2025-03-18,2025-03-18,03,2025-03,2025-W12,Tuesday,2,20,WhatsApp,45,45,8500,34,0,11,0,13
2025-03-19,2025-03-19,03,2025-03,2025-W12,Wednesday,3,8,Call/IVR,17,17,2680,3,0,0,14,9
2025-03-19,2025-03-19,03,2025-03,2025-W12,Wednesday,3,8,Email,19,19,850,17,0,2,0,12
2025-03-19,2025-03-19,03,2025-03,2025-W12,Wednesday,3,8,SMS,17,25,12500,17,0,0,0,7
2025-03-19,2025-03-19,03,2025-03,2025-W12,Wednesday,3,8,WhatsApp,44,44,8950,37,0,7,0,11
2025-03-19,2025-03-19,03,2025-03,2025-W12,Wednesday,3,9,Call/IVR,11,11,0,0,0,0,11,5
2025-03-19,2025-03-19,03,2025-03,2025-W12,Wednesday,3,9,Email,17,17,600,13,0,4,0,7
2025-03-19,2025-03-19,03,2025-03,2025-W12,Wednesday,3,9,SMS,18,18,9000,18,0,0,0,7
2025-03-19,2025-03-19,03,2025-03,2025-W12,Wednesday,3,9,WhatsApp,52,52,11600,44,0,8,0,13
2025-03-19,2025-03-19,03,2025-03,2025-W12,Wednesday,3,10,Call/IVR,13,13,0,0,0,0,13,5
2025-03-19,2025-03-19,03,2025-03,2025-W12,Wednesday,3,10,Email,11,11,400,8,0,3,0,6
2025-03-19,2025-03-19,03,2025-03,2025-W12,Wednesday,3,10,SMS,20,24,12000,20,0,0,0,10
2025-03-19,2025-03-19,03,2025-03,2025-W12,Wednesday,3,10,WhatsApp,43,43,10250,38,2,3,0,15
